7,12,1773.22,535.68,1806.75,601.89,1.0,-1,-1,-1
7,13,717.88,505.66,768.09,627.89,1.0,-1,-1,-1
8,1,490.58,491.58,556.03,637.36,1.0,-1,-1,-1
8,2,879.52,500.84,917.81,630.99,1.0,-1,-1,-1
8,3,700.15,522.25,759.89,642.88,1.0,-1,-1,-1
8,4,962.92,505.80,1002.51,631.88,1.0,-1,-1,-1
8,5,1127.95,514.93,1178.45,630.96,1.0,-1,-1,-1
8,6,1344.19,502.81,1395.63,628.96,1.0,-1,-1,-1
8,7,1445.64,519.45,1483.92,619.43,1.0,-1,-1,-1
8,8,1523.80,527.57,1557.68,614.59,1.0,-1,-1,-1
8,9,1269.04,533.02,1301.12,629.48,1.0,-1,-1,-1
8,10,1897.93,536.48,1919.22,639.27,1.0,-1,-1,-1
8,11,1616.85,511.83,1668.53,628.82,1.0,-1,-1,-1
8,12,1773.37,535.68,1806.62,601.34,1.0,-1,-1,-1
8,13,717.93,505.90,768.04,627.89,1.0,-1,-1,-1
9,1,490.54,491.87,555.84,637.57,1.0,-1,-1,-1
9,2,879.57,500.87,917.59,630.32,1.0,-1,-1,-1
9,3,700.25,522.68,759.73,642.99,1.0,-1,-1,-1
9,4,962.08,505.90,1001.58,631.28,1.0,-1,-1,-1
9,5,1127.84,514.94,1178.30,630.96,1.0,-1,-1,-1
9,6,1343.78,502.86,1394.87,628.31,1.0,-1,-1,-1
9,7,1445.52,519.04,1483.77,619.18,1.0,-1,-1,-1
9,8,1524.31,527.63,1558.09,614.53,1.0,-1,-1,-1
9,9,1269.05,533.09,1300.99,629.12,1.0,-1,-1,-1
9,10,1897.88,535.99,1919.25,640.04,1.0,-1,-1,-1
9,11,1616.28,511.91,1668.23,629.55,1.0,-1,-1,-1
9,13,717.95,505.98,768.02,627.91,1.0,-1,-1,-1
10,1,490.40,491.97,555.87,638.35,1.0,-1,-1,-1
10,2,878.93,500.89,916.80,630.07,1.0,-1,-1,-1
10,3,700.17,522.85,759.79,643.71,1.0,-1,-1,-1
10,4,962.15,506.62,1001.56,631.05,1.0,-1,-1,-1
10,5,1127.80,514.95,1178.23,630.97,1.0,-1,-1,-1
10,6,1343.52,502.89,1394.68,628.75,1.0,-1,-1,-1
10,7,1445.73,519.58,1483.45,618.40,1.0,-1,-1,-1
10,8,1524.52,527.68,1558.23,614.56,1.0,-1,-1,-1
10,9,1269.05,533.11,1300.95,629.00,1.0,-1,-1,-1
10,10,1897.98,535.83,1919.14,639.63,1.0,-1,-1,-1
10,11,1615.90,511.95,1667.61,629.15,1.0,-1,-1,-1
10,13,717.96,506.01,768.02,627.92,1.0,-1,-1,-1
11,1,490.51,492.00,555.70,637.99,1.0,-1,-1,-1
11,2,878.71,500.91,916.49,629.99,1.0,-1,-1,-1
11,3,700.48,523.59,759.47,643.30,1.0,-1,-1,-1
11,4,961.35,506.89,1001.05,631.65,1.0,-1,-1,-1
11,5,1127.80,515.63,1178.20,631.65,1.0,-1,-1,-1
11,6,1343.58,503.58,1394.46,628.91,1.0,-1,-1,-1
11,7,1445.88,519.12,1483.91,618.79,1.0,-1,-1,-1
11,8,1526.18,531.77,1560.76,621.34,1.0,-1,-1,-1
11,9,1269.35,533.10,1301.31,628.96,1.0,-1,-1,-1
11,10,1898.37,535.79,1919.39,640.10,1.0,-1,-1,-1
11,11,1616.45,511.96,1668.04,629.00,1.0,-1,-1,-1
11,13,717.96,506.02,768.02,627.93,1.0,-1,-1,-1
12,1,490.56,492.69,555.61,638.54,1.0,-1,-1,-1
12,2,878.65,501.59,916.36,630.63,1.0,-1,-1,-1
12,3,700.76,523.87,759.20,642.46,1.0,-1,-1,-1
12,4,961.01,506.98,1000.93,631.88,1.0,-1,-1,-1
12,5,1127.94,515.89,1178.05,631.23,1.0,-1,-1,-1
12,6,1343.62,503.84,1394.36,628.98,1.0,-1,-1,-1
12,7,1445.65,519.63,1483.70,619.60,1.0,-1,-1,-1
12,8,1526.84,533.28,1561.63,623.85,1.0,-1,-1,-1
12,9,1269.04,532.42,1301.20,628.95,1.0,-1,-1,-1
12,10,1897.93,535.79,1918.74,640.25,1.0,-1,-1,-1
12,11,1616.67,511.97,1668.19,628.95,1.0,-1,-1,-1
12,13,717.84,506.02,768.14,628.61,1.0,-1,-1,-1
13,1,490.60,492.94,555.54,638.76,1.0,-1,-1,-1
13,2,878.65,501.85,916.30,630.87,1.0,-1,-1,-1
13,3,700.87,523.98,759.09,642.15,1.0,-1,-1,-1
13,4,960.84,507.02,1000.94,631.96,1.0,-1,-1,-1
13,5,1127.99,515.98,1177.99,631.07,1.0,-1,-1,-1
13,6,1343.66,503.94,1394.31,629.00,1.0,-1,-1,-1
13,7,1445.92,520.50,1483.25,618.57,1.0,-1,-1,-1
13,8,1527.02,533.85,1562.02,625.46,1.0,-1,-1,-1
13,9,1269.49,532.16,1301.91,629.61,1.0,-1,-1,-1
13,10,1897.78,535.81,1918.48,640.94,1.0,-1,-1,-1
13,11,1616.46,512.64,1667.85,629.61,1.0,-1,-1,-1
13,13,717.81,506.02,768.17,628.87,1.0,-1,-1,-1
14,1,491.01,492.36,555.78,638.19,1.0,-1,-1,-1
14,2,878.58,501.95,916.34,631.63,1.0,-1,-1,-1
14,3,700.92,524.01,759.05,642.03,1.0,-1,-1,-1
14,4,960.07,507.03,1000.35,631.99,1.0,-1,-1,-1
14,5,1128.01,516.01,1177.98,631.01,1.0,-1,-1,-1
14,6,1343.69,503.98,1394.27,629.01,1.0,-1,-1,-1
14,7,1446.46,520.16,1483.97,618.85,1.0,-1,-1,-1
14,8,1527.72,534.06,1562.16,624.72,1.0,-1,-1,-1
14,9,1269.68,532.06,1302.17,629.87,1.0,-1,-1,-1
14,10,1897.79,535.83,1918.30,641.18,1.0,-1,-1,-1
14,11,1616.55,512.90,1667.56,629.19,1.0,-1,-1,-1
14,13,717.81,506.01,768.18,628.97,1.0,-1,-1,-1
15,1,491.20,491.47,555.82,637.32,1.0,-1,-1,-1
15,2,878.58,501.32,916.34,631.25,1.0,-1,-1,-1
15,3,700.51,523.36,759.46,643.32,1.0,-1,-1,-1
15,4,959.85,507.69,1000.08,632.00,1.0,-1,-1,-1
15,5,1128.06,515.36,1178.60,631.66,1.0,-1,-1,-1
15,6,1343.77,502.66,1394.86,629.01,1.0,-1,-1,-1
15,7,1446.19,519.37,1484.04,618.95,1.0,-1,-1,-1
15,8,1527.00,529.48,1561.19,619.77,1.0,-1,-1,-1
15,9,1270.15,533.35,1301.86,628.64,1.0,-1,-1,-1
15,10,1898.52,535.85,1918.83,641.25,1.0,-1,-1,-1
15,11,1616.60,512.32,1667.43,628.37,1.0,-1,-1,-1
15,13,717.94,506.01,768.05,628.34,1.0,-1,-1,-1
16,1,491.69,491.14,556.08,637.00,1.0,-1,-1,-1
16,2,878.61,500.42,916.32,630.44,1.0,-1,-1,-1
16,3,700.40,523.11,759.58,643.81,1.0,-1,-1,-1
16,4,959.35,507.94,999.76,632.01,1.0,-1,-1,-1
16,5,1128.19,515.11,1178.71,631.24,1.0,-1,-1,-1
16,6,1343.93,502.17,1394.95,628.35,1.0,-1,-1,-1
16,7,1446.20,519.08,1483.95,618.33,1.0,-1,-1,-1
16,8,1526.85,527.75,1560.67,617.23,1.0,-1,-1,-1
16,9,1270.40,533.84,1301.66,627.50,1.0,-1,-1,-1
16,10,1898.86,535.87,1918.97,641.26,1.0,-1,-1,-1
16,11,1617.73,512.77,1668.28,628.07,1.0,-1,-1,-1
16,13,717.87,505.35,768.12,628.10,1.0,-1,-1,-1
17,1,492.18,491.02,556.52,637.56,1.0,-1,-1,-1
17,2,879.30,500.75,916.96,630.79,1.0,-1,-1,-1
17,3,700.39,523.02,759.59,643.99,1.0,-1,-1,-1
17,4,959.48,508.03,1000.00,631.34,1.0,-1,-1,-1
17,5,1128.23,515.02,1178.77,631.08,1.0,-1,-1,-1
17,6,1343.87,501.99,1395.10,628.76,1.0,-1,-1,-1
17,7,1446.08,518.31,1484.03,618.09,1.0,-1,-1,-1
17,8,1526.92,527.11,1560.35,615.62,1.0,-1,-1,-1
17,9,1270.46,534.01,1301.61,627.08,1.0,-1,-1,-1
17,10,1899.04,535.89,1918.96,641.24,1.0,-1,-1,-1
17,11,1618.00,512.27,1668.74,627.96,1.0,-1,-1,-1
17,13,717.56,505.10,767.77,628.01,1.0,-1,-1,-1
18,1,492.82,490.97,556.87,637.78,1.0,-1,-1,-1
18,2,878.92,500.88,916.52,630.93,1.0,-1,-1,-1
18,3,700.42,522.99,759.56,644.05,1.0,-1,-1,-1
18,4,959.07,508.06,999.91,631.09,1.0,-1,-1,-1
18,5,1128.23,514.99,1178.80,631.02,1.0,-1,-1,-1
18,6,1343.86,501.27,1395.15,628.25,1.0,-1,-1,-1
18,7,1446.03,518.03,1484.06,618.00,1.0,-1,-1,-1
18,8,1526.83,526.89,1560.32,615.69,1.0,-1,-1,-1
18,9,1270.45,534.07,1301.62,626.94,1.0,-1,-1,-1
18,10,1899.16,535.90,1918.90,641.21,1.0,-1,-1,-1
18,11,1618.22,512.75,1668.79,627.93,1.0,-1,-1,-1
18,13,717.48,505.00,767.60,627.98,1.0,-1,-1,-1
19,1,493.01,490.96,556.38,637.21,1.0,-1,-1,-1
19,2,878.51,500.27,915.97,630.32,1.0,-1,-1,-1
19,3,700.47,522.98,759.51,644.06,1.0,-1,-1,-1
19,4,958.44,508.06,999.72,631.00,1.0,-1,-1,-1
19,5,1128.21,514.98,1178.82,631.00,1.0,-1,-1,-1
19,6,1343.98,501.67,1395.04,628.06,1.0,-1,-1,-1
19,7,1446.01,518.59,1484.06,618.64,1.0,-1,-1,-1
19,8,1526.92,527.48,1560.19,615.74,1.0,-1,-1,-1
19,9,1270.42,534.08,1301.64,626.90,1.0,-1,-1,-1
19,10,1899.24,535.91,1918.83,641.19,1.0,-1,-1,-1
19,11,1618.03,512.27,1669.06,628.59,1.0,-1,-1,-1
19,13,717.48,504.97,767.51,627.97,1.0,-1,-1,-1
20,1,493.69,490.96,556.24,636.34,1.0,-1,-1,-1
20,2,878.39,500.04,915.72,630.09,1.0,-1,-1,-1
20,3,700.52,522.97,759.47,644.07,1.0,-1,-1,-1
20,4,957.51,508.06,999.03,630.31,1.0,-1,-1,-1
20,5,1128.20,514.97,1178.84,630.99,1.0,-1,-1,-1
20,6,1343.91,501.16,1395.12,628.00,1.0,-1,-1,-1
20,7,1446.00,518.81,1484.06,618.88,1.0,-1,-1,-1
20,8,1527.51,527.72,1560.90,616.44,1.0,-1,-1,-1
20,9,1270.48,534.75,1301.57,626.89,1.0,-1,-1,-1
20,10,1898.66,535.92,1918.10,641.17,1.0,-1,-1,-1
20,11,1617.68,512.08,1668.78,628.84,1.0,-1,-1,-1
20,13,717.51,504.96,767.45,627.97,1.0,-1,-1,-1
21,1,493.89,490.96,555.56,635.35,1.0,-1,-1,-1
21,2,878.59,499.96,916.05,630.67,1.0,-1,-1,-1
21,3,700.70,522.98,759.29,643.40,1.0,-1,-1,-1
21,4,956.96,508.05,999.00,630.72,1.0,-1,-1,-1
21,5,1128.18,514.98,1178.85,630.99,1.0,-1,-1,-1
21,6,1343.89,501.64,1395.13,628.63,1.0,-1,-1,-1
21,7,1446.00,518.24,1484.05,618.31,1.0,-1,-1,-1
21,8,1527.96,527.82,1560.94,615.39,1.0,-1,-1,-1
21,9,1270.38,534.32,1301.67,626.90,1.0,-1,-1,-1
21,10,1899.13,535.93,1918.44,641.15,1.0,-1,-1,-1
21,11,1617.45,512.02,1668.76,629.60,1.0,-1,-1,-1
21,13,717.67,504.96,767.29,627.31,1.0,-1,-1,-1
22,1,495.36,491.63,555.88,634.33,1.0,-1,-1,-1
22,2,878.77,499.94,916.08,630.22,1.0,-1,-1,-1
22,3,700.52,512.38,761.45,637.85,1.0,-1,-1,-1
22,4,956.37,508.05,998.73,630.21,1.0,-1,-1,-1
22,5,1128.16,514.98,1178.87,630.99,1.0,-1,-1,-1
22,6,1343.89,501.83,1395.13,628.88,1.0,-1,-1,-1
22,7,1445.89,518.03,1484.16,618.75,1.0,-1,-1,-1
22,8,1528.11,528.54,1560.95,615.68,1.0,-1,-1,-1
22,9,1270.32,534.16,1301.73,626.91,1.0,-1,-1,-1
22,10,1899.45,536.60,1918.43,640.47,1.0,-1,-1,-1
22,11,1617.48,511.97,1668.84,629.65,1.0,-1,-1,-1
22,13,717.64,504.90,767.23,627.19,1.0,-1,-1,-1
23,1,496.40,492.55,556.17,634.63,1.0,-1,-1,-1
23,2,878.84,499.94,916.09,630.06,1.0,-1,-1,-1
23,3,700.46,518.86,759.65,640.99,1.0,-1,-1,-1
23,4,955.37,508.04,998.10,630.03,1.0,-1,-1,-1
23,5,1128.15,514.98,1178.88,630.99,1.0,-1,-1,-1
23,6,1344.67,502.57,1395.67,628.97,1.0,-1,-1,-1
23,7,1445.86,517.95,1484.18,618.92,1.0,-1,-1,-1
23,8,1528.05,528.15,1561.07,615.79,1.0,-1,-1,-1
23,9,1270.18,534.09,1301.86,627.58,1.0,-1,-1,-1
23,10,1898.88,536.86,1917.79,640.87,1.0,-1,-1,-1
23,13,717.61,504.96,767.34,627.80,1.0,-1,-1,-1
24,1,496.41,492.89,555.97,635.42,1.0,-1,-1,-1
24,2,878.79,499.94,916.17,630.66,1.0,-1,-1,-1
24,3,700.47,521.48,758.90,642.26,1.0,-1,-1,-1
24,4,954.89,508.04,998.00,629.96,1.0,-1,-1,-1
24,5,1128.13,514.98,1178.89,630.99,1.0,-1,-1,-1
24,6,1344.67,502.85,1395.50,629.00,1.0,-1,-1,-1
24,7,1445.96,518.59,1484.07,618.98,1.0,-1,-1,-1
24,8,1528.47,531.97,1561.98,621.14,1.0,-1,-1,-1
24,9,1270.13,534.06,1301.91,627.84,1.0,-1,-1,-1
24,10,1898.79,536.95,1917.42,639.69,1.0,-1,-1,-1
24,12,1769.69,535.00,1804.35,601.94,1.0,-1,-1,-1
24,13,717.75,504.97,767.21,627.24,1.0,-1,-1,-1
25,1,497.16,493.01,556.45,635.73,1.0,-1,-1,-1
25,2,878.79,499.94,916.18,630.89,1.0,-1,-1,-1
25,3,700.51,522.47,758.59,642.74,1.0,-1,-1,-1
25,4,953.86,507.37,997.52,629.94,1.0,-1,-1,-1
25,5,1128.00,514.98,1179.02,631.65,1.0,-1,-1,-1
25,6,1344.98,502.96,1395.79,629.01,1.0,-1,-1,-1
25,7,1446.11,518.84,1483.92,618.34,1.0,-1,-1,-1
25,8,1528.54,533.41,1562.40,623.81,1.0,-1,-1,-1
25,9,1270.10,534.05,1301.93,627.94,1.0,-1,-1,-1
25,10,1898.78,536.99,1917.26,639.24,1.0,-1,-1,-1
25,12,1768.55,534.99,1804.03,602.63,1.0,-1,-1,-1
25,13,717.81,504.98,767.16,627.05,1.0,-1,-1,-1
26,1,497.91,493.05,556.82,635.85,1.0,-1,-1,-1
26,2,878.60,499.95,915.72,630.31,1.0,-1,-1,-1
26,3,700.97,523.50,758.69,642.92,1.0,-1,-1,-1
26,4,953.78,507.78,997.72,629.94,1.0,-1,-1,-1
26,5,1127.95,514.99,1179.07,631.90,1.0,-1,-1,-1
26,6,1345.20,503.00,1395.78,628.35,1.0,-1,-1,-1
26,7,1445.94,518.27,1484.09,618.77,1.0,-1,-1,-1
26,8,1528.49,533.95,1562.63,625.47,1.0,-1,-1,-1
26,9,1269.99,534.04,1302.04,628.64,1.0,-1,-1,-1
26,10,1899.40,537.00,1917.91,639.73,1.0,-1,-1,-1
26,12,1768.83,534.98,1804.53,602.23,1.0,-1,-1,-1
26,13,717.84,505.64,767.13,627.64,1.0,-1,-1,-1
27,1,499.06,493.06,557.38,635.24,1.0,-1,-1,-1
27,2,878.56,500.62,915.52,630.76,1.0,-1,-1,-1
27,3,701.27,523.89,758.60,642.32,1.0,-1,-1,-1
27,4,953.55,507.93,998.03,630.61,1.0,-1,-1,-1
27,5,1127.94,514.99,1179.08,631.99,1.0,-1,-1,-1
27,6,1345.26,503.01,1395.80,628.10,1.0,-1,-1,-1
27,7,1445.99,518.72,1484.04,618.92,1.0,-1,-1,-1
27,8,1528.50,534.14,1562.67,626.07,1.0,-1,-1,-1
27,9,1269.95,534.03,1302.08,628.90,1.0,-1,-1,-1
27,10,1899.64,537.01,1918.14,639.92,1.0,-1,-1,-1
27,12,1768.67,534.95,1804.38,602.22,1.0,-1,-1,-1
27,13,717.86,505.89,767.11,627.87,1.0,-1,-1,-1
28,1,499.29,493.72,557.11,635.68,1.0,-1,-1,-1
28,2,878.49,500.21,915.50,630.92,1.0,-1,-1,-1
28,3,701.22,524.02,758.73,642.76,1.0,-1,-1,-1
28,4,952.72,507.99,997.60,630.86,1.0,-1,-1,-1
28,5,1128.06,514.99,1178.96,631.37,1.0,-1,-1,-1
28,6,1345.38,503.68,1395.70,628.01,1.0,-1,-1,-1
28,7,1446.12,518.89,1483.91,618.32,1.0,-1,-1,-1
28,8,1528.63,534.19,1562.54,625.62,1.0,-1,-1,-1
28,9,1269.94,534.03,1302.08,629.00,1.0,-1,-1,-1
28,10,1899.80,537.67,1918.16,639.98,1.0,-1,-1,-1
28,13,717.88,505.99,767.10,627.96,1.0,-1,-1,-1
29,1,500.24,493.97,557.44,635.19,1.0,-1,-1,-1
29,2,878.49,500.06,915.46,630.99,1.0,-1,-1,-1
29,3,701.32,524.07,758.66,642.26,1.0,-1,-1,-1
29,4,951.96,508.01,997.25,630.95,1.0,-1,-1,-1
29,5,1128.10,514.99,1178.91,631.13,1.0,-1,-1,-1
29,6,1345.12,503.93,1395.30,627.98,1.0,-1,-1,-1
29,7,1446.05,518.96,1483.97,618.76,1.0,-1,-1,-1
29,8,1529.26,534.20,1563.22,626.08,1.0,-1,-1,-1
29,9,1270.31,533.36,1302.36,628.37,1.0,-1,-1,-1
29,10,1899.82,537.26,1918.21,640.01,1.0,-1,-1,-1
29,13,717.89,506.02,767.09,627.99,1.0,-1,-1,-1
30,1,500.39,494.05,557.09,635.01,1.0,-1,-1,-1
30,2,878.53,500.00,915.42,631.01,1.0,-1,-1,-1
30,3,701.34,524.08,758.65,642.08,1.0,-1,-1,-1
30,4,951.30,508.02,996.85,630.99,1.0,-1,-1,-1
30,5,1128.11,514.99,1178.90,631.03,1.0,-1,-1,-1
30,6,1345.02,504.01,1395.14,627.97,1.0,-1,-1,-1
30,7,1446.02,518.99,1484.00,618.92,1.0,-1,-1,-1
30,8,1528.86,533.53,1562.79,625.57,1.0,-1,-1,-1
30,9,1270.49,533.77,1302.44,628.79,1.0,-1,-1,-1
30,10,1899.83,537.10,1918.21,640.02,1.0,-1,-1,-1
30,13,717.79,506.03,767.19,628.66,1.0,-1,-1,-1
31,1,500.53,494.08,556.84,634.95,1.0,-1,-1,-1
31,2,878.57,499.98,915.39,631.02,1.0,-1,-1,-1
31,3,701.04,524.08,758.29,642.01,1.0,-1,-1,-1
31,4,951.00,508.68,996.79,631.66,1.0,-1,-1,-1
31,5,1127.98,514.99,1179.03,631.66,1.0,-1,-1,-1
31,6,1345.36,504.04,1395.37,627.97,1.0,-1,-1,-1
31,7,1445.45,519.00,1483.24,618.32,1.0,-1,-1,-1
31,8,1528.62,533.26,1562.69,626.02,1.0,-1,-1,-1
31,9,1270.67,533.93,1302.34,628.29,1.0,-1,-1,-1
31,10,1899.85,537.04,1918.20,640.02,1.0,-1,-1,-1
31,13,717.77,505.37,767.22,628.25,1.0,-1,-1,-1
31,18,1757.50,526.98,1812.48,637.34,1.0,-1,-1,-1
32,1,500.77,494.08,556.54,634.27,1.0,-1,-1,-1
32,2,878.61,499.98,915.35,631.02,1.0,-1,-1,-1
32,3,700.80,524.07,758.29,642.65,1.0,-1,-1,-1
32,4,950.94,508.93,996.73,631.26,1.0,-1,-1,-1
32,5,1127.94,514.99,1179.07,631.90,1.0,-1,-1,-1
32,6,1345.63,504.05,1395.31,627.31,1.0,-1,-1,-1
32,7,1445.12,519.00,1483.07,618.76,1.0,-1,-1,-1
32,8,1528.56,533.15,1562.62,626.17,1.0,-1,-1,-1
32,9,1270.85,533.99,1302.20,627.43,1.0,-1,-1,-1
32,10,1899.86,537.01,1918.18,640.02,1.0,-1,-1,-1
32,13,717.89,505.78,767.10,628.10,1.0,-1,-1,-1
32,18,1757.56,526.95,1813.14,638.87,1.0,-1,-1,-1
33,1,501.59,494.74,557.00,634.68,1.0,-1,-1,-1
33,2,878.64,499.98,915.32,631.02,1.0,-1,-1,-1
33,3,700.87,524.06,758.13,642.23,1.0,-1,-1,-1
33,4,950.21,509.02,996.13,631.10,1.0,-1,-1,-1
33,5,1128.05,514.99,1178.96,631.33,1.0,-1,-1,-1
33,6,1345.63,504.05,1395.38,627.73,1.0,-1,-1,-1
33,7,1444.90,519.00,1483.11,619.58,1.0,-1,-1,-1
33,8,1528.57,533.10,1562.55,626.21,1.0,-1,-1,-1
33,9,1270.92,534.01,1302.13,627.11,1.0,-1,-1,-1
33,10,1899.92,537.67,1918.12,640.02,1.0,-1,-1,-1
33,13,717.82,505.27,767.17,628.04,1.0,-1,-1,-1
33,18,1757.12,526.95,1812.37,638.58,1.0,-1,-1,-1
34,1,501.95,494.98,557.10,634.85,1.0,-1,-1,-1
34,2,878.68,499.98,915.29,631.01,1.0,-1,-1,-1
34,3,700.90,524.06,758.07,642.07,1.0,-1,-1,-1
34,4,949.33,509.71,995.21,631.04,1.0,-1,-1,-1
34,5,1128.08,515.00,1178.92,631.11,1.0,-1,-1,-1
34,6,1345.77,504.04,1395.27,627.23,1.0,-1,-1,-1
34,7,1444.65,519.00,1482.64,619.23,1.0,-1,-1,-1
34,8,1528.77,533.08,1562.98,626.86,1.0,-1,-1,-1
34,9,1271.61,534.01,1302.77,627.00,1.0,-1,-1,-1
34,10,1899.90,537.91,1918.14,640.68,1.0,-1,-1,-1
34,13,717.81,505.74,767.18,628.67,1.0,-1,-1,-1
34,18,1757.71,527.67,1812.07,637.70,1.0,-1,-1,-1
35,1,502.14,495.72,557.07,635.58,1.0,-1,-1,-1
35,2,878.71,499.98,915.26,631.01,1.0,-1,-1,-1
35,3,701.33,524.05,758.29,641.35,1.0,-1,-1,-1
35,4,948.18,509.96,994.38,631.68,1.0,-1,-1,-1
35,5,1128.09,515.00,1178.91,631.03,1.0,-1,-1,-1
35,6,1345.83,504.70,1395.22,627.70,1.0,-1,-1,-1
35,7,1444.69,519.66,1482.33,619.10,1.0,-1,-1,-1
35,8,1528.96,533.07,1563.02,626.44,1.0,-1,-1,-1
35,9,1271.77,534.01,1303.09,627.62,1.0,-1,-1,-1
35,10,1900.00,538.00,1918.04,639.60,1.0,-1,-1,-1
35,13,718.10,505.26,767.55,628.25,1.0,-1,-1,-1
35,18,1763.77,534.94,1810.34,629.63,1.0,-1,-1,-1
36,1,502.91,496.00,557.66,635.85,1.0,-1,-1,-1
36,2,878.74,499.98,915.24,631.01,1.0,-1,-1,-1
36,3,701.47,524.04,758.41,641.08,1.0,-1,-1,-1
36,4,947.72,510.05,994.14,631.92,1.0,-1,-1,-1
36,5,1128.09,515.00,1178.92,631.00,1.0,-1,-1,-1
36,6,1345.57,504.28,1394.81,627.22,1.0,-1,-1,-1
36,7,1444.72,519.91,1482.20,619.04,1.0,-1,-1,-1
36,8,1529.03,533.06,1563.04,626.26,1.0,-1,-1,-1
36,9,1271.84,534.01,1303.20,627.86,1.0,-1,-1,-1
36,10,1899.70,538.03,1917.67,639.86,1.0,-1,-1,-1
36,13,717.91,505.74,767.33,628.75,1.0,-1,-1,-1
36,18,1760.83,530.95,1811.92,634.76,1.0,-1,-1,-1
